Song Name;Artist;Lyrics Link;Lyrics;Lyrics_clean;Average Embedding;TSNE Dimension 1;TSNE Dimension 2;Cluster
Y Volveré;Los Angeles Negros;https://www.letras.com/los-angeles-negros/1101934/;"Amor adiós No se puede continuar Ya la magia termino Ahora tengo que marchar
Será mejor Seguir nuestra soledad Si hoy el cielo se cubrió Quizás mañana brille el Sol
No sufras más Quizás mañana nuestro llanto quede atrás Y si me dices que tu amor me esperara Tendré la luz que mi sendero alumbrara
Y volveré Como un ave que retorna a su nidal Verás que pronto volveré y me quedaré Por esa paz que siempre Siempre tú me das Que tú me das
No sufras más Quizás mañana nuestro llanto quede atrás Y si me dices que tu amor me esperara Tendré la luz que mi sendero alumbrara
Y volveré Como un ave que retorna a su nidal Verás que pronto volveré y me quedaré Por esa paz que siempre Siempre tú me das Que tú me das
Y volveré A tus brazos caeré Las estrellas brillarán Nuestro amor renacerá";"amor adiós no se puede continuar ya la magia termino ahora tengo que marchar
será mejor seguir nuestra soledad si hoy el cielo se cubrió quizás mañana brille el sol
no sufras más quizás mañana nuestro llanto quede atrás y si me dices que tu amor me esperara tendré la luz que mi sendero alumbrara
y volveré como un ave que retorna a su nidal verás que pronto volveré y me quedaré por esa paz que siempre siempre tú me das que tú me das
no sufras más quizás mañana nuestro llanto quede atrás y si me dices que tu amor me esperara tendré la luz que mi sendero alumbrara
y volveré como un ave que retorna a su nidal verás que pronto volveré y me quedaré por esa paz que siempre siempre tú me das que tú me das
y volveré a tus brazos caeré las estrellas brillarán nuestro amor renacerá";"[-3.57291192e-01  3.10178518e-01  2.15977043e-01  1.05049619e-02
  4.11992908e-01  4.22795057e-01  2.86681890e-01  8.01952839e-01
  1.59217864e-01 -2.04303145e-01  5.66527694e-02 -3.50782931e-01
  2.84967571e-01  3.53733808e-01 -3.55131954e-01  7.33505487e-01
  3.11891526e-01 -2.85294801e-02 -1.10393599e-01  2.76538938e-01
  5.22072196e-01 -1.04048416e-01 -1.57468051e-01  9.78516191e-02
 -4.53242101e-02 -2.79957682e-01 -2.09207043e-01  1.34283304e-01
 -1.66979343e-01  1.78841785e-01  2.60335475e-01 -1.34834962e-03
 -5.55386320e-02  3.12055498e-02 -1.12658106e-01  1.48931965e-01
  9.43202376e-02 -1.61206231e-01 -3.60999703e-01  1.91753823e-02
 -4.06521618e-01 -5.81453085e-01  1.87241624e-03  2.24686280e-01
 -2.15661712e-02 -2.93384790e-01  3.36203814e-01 -1.23079322e-01
  2.15467185e-01  2.16803446e-01 -9.25674915e-01  5.12111664e-01
 -4.16038364e-01 -2.43848577e-01 -1.60294976e-02  3.84643614e-01
 -2.87974298e-01 -6.82798147e-01 -2.56341368e-01 -1.22953571e-01
  4.98224646e-02  3.21768373e-01  1.77680943e-02 -1.20828841e-02
 -5.31393625e-02 -6.86044544e-02  2.34488264e-01  3.61836851e-01
 -3.72150302e-01 -2.42777497e-01 -4.12883997e-01  5.14188766e-01
 -2.37624750e-01  1.17449582e-01  2.74571646e-02 -3.76477629e-01
 -5.20396009e-02  3.75169903e-01 -5.40537417e-01  1.83985546e-01
 -1.13957539e-01  1.48005739e-01  1.62355885e-01  5.91405094e-01
  3.07887197e-01 -9.48396772e-02  1.76608205e-01  1.08265847e-01
 -7.76581287e-01  1.87441334e-01  2.01963745e-02 -9.21931505e-01
  1.50687307e-01  2.05561548e-01  9.18643549e-02  7.91690290e-01
  3.79111528e-01  2.28829220e-01 -6.58769846e-01  1.80635348e-01
  1.15042977e-01  4.82606471e-01  1.68296084e-01 -6.35601461e-01
 -3.87956202e-01  2.24849544e-02 -2.38850743e-01 -4.96387631e-02
  1.03817783e-01 -4.55533825e-02  5.06296694e-01 -3.75990957e-01
 -4.44895208e-01 -3.72980922e-01  4.42127660e-02 -2.87039936e-01
  3.78829330e-01  5.03300130e-01 -1.83419809e-02 -7.85651505e-02
 -3.68627042e-01 -2.01442257e-01  1.31226063e-01  8.93026114e-01
 -1.67631537e-01  4.08742800e-02 -8.48477781e-01  2.05988973e-01
 -5.52159846e-01  1.82008922e-01 -7.80055448e-02 -4.90413308e-02
 -6.88764676e-02  2.70045519e-01 -6.32443190e-01  2.48639658e-01
  3.67000937e-01 -2.92708755e-01 -2.67468750e-01  1.29388809e-01
 -1.48511678e-01  1.02750286e-01  2.18864501e-01  5.20146012e-01
 -1.14581890e-01 -6.67937621e-02  1.60207674e-01 -4.60376218e-02
  2.57899106e-01  8.75776932e-02  1.89375252e-01  2.10415155e-01
  8.46536923e-03 -4.97037262e-01 -1.27365261e-01  6.20521531e-02
 -5.50361276e-01  1.32382482e-01  7.47909769e-02 -2.89178193e-01
  9.35037732e-02 -3.21364313e-01 -2.77711272e-01  2.61252522e-01
  3.09744149e-01  4.76249605e-02 -1.11100934e-01  6.62018359e-01
 -2.54413217e-01  6.22528970e-01  8.67293179e-02 -8.44605789e-02
  5.69819272e-01 -7.33865798e-02 -1.72035500e-01  6.18162811e-01
  1.80131227e-01 -2.96879083e-01  7.77222740e-05  5.67506194e-01
 -2.38672674e-01 -1.92617640e-01  2.26679206e-01 -1.12323435e-02
  2.77890325e-01 -1.84619829e-01  1.61261365e-01 -1.57216102e-01
 -1.44348443e-01  2.06327975e-01 -8.30635130e-01 -4.51997519e-01
  1.09703712e-01 -2.91523933e-01  1.46905661e-01 -1.10133864e-01
 -1.16470288e-02 -8.17417502e-02 -1.46218359e-01 -2.20713258e-01
 -3.34790707e-01  5.40575862e-01  8.43124986e-01  6.09433711e-01
 -1.46458089e-01 -8.15369654e-03  1.95535883e-01  1.90841496e-01
  8.12318102e-02  3.04754108e-01 -1.85073480e-01  8.16988871e-02
  2.17087299e-01  6.93140030e-02 -4.27342683e-01 -1.08143762e-01
  6.47991672e-02  5.53789921e-02  4.11051631e-01  1.54956907e-01
  1.16227411e-01 -4.61661369e-01 -2.87239403e-01  4.68344688e-01
  2.13062018e-01  1.23643291e+00  3.02674264e-01 -7.23462641e-01
  3.36230010e-01  4.21875894e-01  2.19178330e-02 -6.58877611e-01
  2.34953582e-01 -8.08106720e-01  4.68905330e-01  4.52091306e-01
 -2.11211830e-01 -6.18766546e-01 -1.88216373e-01 -3.74640614e-01
 -1.80763945e-01  2.86157340e-01  5.59245467e-01  9.63777453e-02
  1.55770168e-01  8.19580331e-02  1.15303785e-01 -4.45608646e-02
 -1.37822196e-01 -1.49862245e-01 -7.25904763e-01  4.31922764e-01
  2.92050570e-01 -2.83395350e-01  1.29907936e-01 -4.46093976e-01
 -1.68022573e-01 -4.24157053e-01 -6.52142242e-02 -3.25504579e-02
  1.38787493e-01  8.92675817e-02  2.51262337e-01  2.00525001e-01
 -1.56048805e-01 -6.33903801e-01  1.68659195e-01  3.71791236e-02
  1.29290804e-01 -1.12698995e-01 -4.00711924e-01  4.25915837e-01
  6.44442812e-03  7.92428076e-01 -2.94030339e-01  1.38907596e-01
  3.23135614e-01  4.95719351e-02  9.30800065e-02  3.06286544e-01
  2.15649545e-01  4.40580428e-01  3.40111516e-02 -2.79089361e-01
 -2.10837528e-01 -2.54987121e-01  6.29745960e-01 -2.21443594e-01
 -3.12840082e-02 -2.97758002e-02  1.01441056e-01  2.78713793e-01
 -1.77093089e-01 -1.23153761e-01  3.21968228e-01 -1.84265636e-02
  1.55813977e-01  1.34715199e-01  4.91699487e-01 -2.68868327e-01
 -4.17533191e-03 -3.78615469e-01  7.09641755e-01  5.82869470e-01
  8.13589811e-01 -2.83260614e-01  2.18493178e-01 -1.48538724e-01
 -1.96394491e+00  2.19854787e-01 -3.28235477e-01 -4.72482949e-01
  5.28285801e-01  1.15380092e-02 -5.60052991e-02  1.34647846e-01
 -5.32646775e-01  3.02532256e-01  1.57832913e-02  2.28724301e-01
  4.37941343e-01  4.02754433e-02  3.20092440e-01 -2.92053521e-01
 -1.58038467e-01  3.15824687e-01 -2.09768668e-01  1.78261876e-01
 -2.92494029e-01 -7.92605579e-01  2.88356692e-01  7.38822445e-02
  8.34412456e-01  1.00729406e-01 -4.26715046e-01 -3.15559864e-01
 -3.11322063e-01 -1.94627702e-01  2.83220619e-01 -2.27865890e-01
 -1.95546076e-01 -3.53093669e-02 -2.83473060e-02  2.76217043e-01
 -2.37501487e-01 -9.67529356e-01 -4.02523845e-01 -6.29477501e-01
  3.79549980e-01 -1.21517360e+00 -1.44500762e-01  3.88159543e-01
  3.44483584e-01  9.19767544e-02  2.45468691e-01 -3.61045569e-01
  2.70387053e-01  5.45421720e-01  1.69712409e-01 -1.10309400e-01
 -2.42950022e-01 -3.94961447e-01 -5.98695017e-02 -8.03721026e-02
  4.73533541e-01  1.96789846e-01 -3.98840934e-01 -1.01535924e-01
  2.41755337e-01 -5.42621911e-01 -4.71442699e-01 -4.50268000e-01
 -4.95174259e-01 -3.82070750e-01 -3.20414484e-01 -2.22331360e-01
  2.26016030e-01  3.45182158e-02  1.59247905e-01  6.41389132e-01
 -4.30638134e-01  4.56539065e-01 -4.77716535e-01 -6.61505982e-02
 -5.90510815e-02 -2.28267089e-01 -1.44433394e-01 -1.88573301e-02
  1.50930369e-03 -3.58328134e-01 -1.95479617e-01 -4.69593316e-01
 -5.27763307e-01  1.13559686e-01  2.28460714e-01 -5.59599400e-01
 -4.60140444e-02 -6.20268941e-01  8.90621245e-01 -1.83529407e-01
 -1.63451925e-01 -3.30830187e-01  9.01578426e-01 -1.77998915e-01
 -7.81762302e-02  6.21586964e-02  3.15062374e-01 -1.58535630e-01
  4.23217975e-02  4.55311276e-02  6.20518804e-01 -2.62880623e-01
  3.41422915e-01 -3.39479595e-01 -4.05203968e-01  5.66695213e-01
 -2.19636157e-01  2.63914287e-01  4.28356171e-01 -2.92919099e-01
  5.46692133e-01 -1.31935045e-01 -8.97335187e-02 -6.00569129e-01
  5.15823007e-01  2.76251942e-01  1.86025336e-01 -3.83483618e-01
 -1.22350000e-01  4.88999486e-01 -1.08953603e-01 -7.29768753e-01
 -3.40091437e-01  1.63395986e-01 -1.68973580e-01  6.81058764e-01
 -2.17083290e-01  2.71067638e-02 -1.73939183e-01  3.87093961e-01
 -3.03495526e-02  1.60629675e-01  2.87076503e-01 -7.73397014e-02
 -3.60693038e-02 -5.94294310e-01 -2.39431530e-01  1.65412635e-01
 -3.46185297e-01 -2.41195619e-01 -2.72011042e-01 -2.99796611e-01
  3.39911669e-01  7.86273479e-02 -6.77134991e-02 -2.95571417e-01
 -3.47443908e-01  3.80384594e-01 -3.64586532e-01 -5.30165911e-01
 -8.47413912e-02 -1.00253785e+00 -1.78066827e-02 -6.96616434e-03
  3.22334528e-01 -1.68428540e-01  1.56005034e-02 -5.62960327e-01
  2.80391932e-01 -1.75491825e-01  2.37124473e-01 -6.58706063e-03
 -2.49459505e-01  2.03800723e-01  1.64049447e-01 -3.44860256e-01
  2.05202430e-01 -1.86795503e-01 -8.69702399e-01 -1.17777430e-01
  1.49500564e-01 -3.24305445e-01 -3.34034950e-01  7.59723127e-01
  5.13658971e-02 -1.62660420e-01 -9.81556624e-02  4.61400867e-01
  2.55592853e-01  1.90967575e-01  1.86309814e-01  4.97409180e-02
 -1.08831823e-01 -2.92401224e-01  5.87808155e-02 -5.87780476e-01
  2.24476457e-02  3.79566511e-04 -5.02846777e-01  5.80796599e-01
  4.29840624e-01 -6.86279297e-01 -6.92796469e-01 -4.95771505e-02
  5.61899722e-01 -2.58682460e-01  1.35677308e-01  5.90259373e-01
 -5.35962693e-02 -4.82634753e-01 -6.43664122e-01  4.06377643e-01
  1.02509946e-01 -8.20371747e-01  1.51578367e-01  4.68419313e-01
 -3.30707043e-01  1.50134921e-01 -3.52987111e-01 -4.19855773e-01
 -3.02634865e-01  7.75037885e-01  2.00632796e-01 -8.70619178e-01
 -1.50763132e-02 -4.03499007e-02 -6.16054177e-01  4.01960015e-02
 -9.08743218e-02 -2.60057539e-01  2.95980424e-01 -3.97412330e-02
 -6.88064277e-01 -4.28919256e-01 -1.66470006e-01 -1.94082811e-01
  3.33632857e-01 -3.01568151e-01  1.31031781e-01 -7.19061196e-01
 -8.41233879e-02 -2.10663125e-01  1.18922770e-01  1.07329868e-01
  2.91183144e-01 -8.76410365e-01  2.62343138e-01  5.58021784e-01
  1.52393475e-01 -1.90295473e-01 -2.21136943e-01 -3.39199394e-01
  3.19328398e-01  2.91499794e-01 -4.15256470e-02 -3.11393663e-02
 -4.71367359e-01  2.11601898e-01 -3.78398955e-01 -1.68538287e-01
 -1.74066480e-02 -4.61417645e-01  3.34211111e-01 -9.04817462e-01
 -2.45381013e-01  5.25410235e-01 -3.15572768e-01  1.37142047e-01
  4.70049977e-02 -2.31972292e-01  9.69507471e-02  2.37067208e-01
 -4.50725779e-02  6.53160065e-02  4.70726609e-01  4.47598249e-01
  4.32105154e-01 -4.16235685e-01  6.58675313e-01 -5.46674848e-01
  5.03783226e-02  3.03192735e-02 -3.64890136e-02  9.55509990e-02
 -4.36829478e-01 -4.05077815e-01  4.92871493e-01 -5.07734001e-01
 -7.25326836e-01 -3.27930659e-01 -4.10689563e-01  2.40438521e-01
  7.87763111e-03 -2.50244170e-01 -2.93213725e-01 -8.15641209e-02
 -2.09185869e-01  9.85608995e-02  5.75852752e-01  2.11839586e-01
  7.95256197e-02 -2.13048458e-01  1.00928038e-01  3.52485985e-01
  2.10361302e-01 -1.99811652e-01 -2.65864760e-01  6.79268762e-02
 -1.70954287e-01 -2.29721498e-02  4.55850177e-03 -4.92073819e-02
  1.47760406e-01 -3.12895268e-01  3.41533512e-01  2.07584687e-02
 -4.31171715e-01  4.44145083e-01 -1.00673354e+00 -4.55349982e-01
  5.44335544e-01  5.11448085e-01 -4.83889669e-01 -5.02561629e-01
 -2.28622362e-01 -8.26875791e-02  2.28064224e-01 -6.21833391e-02
  3.56074452e-01  3.88085902e-01  5.73839068e-01  1.47786945e-01
  5.17578244e-01  9.71580669e-02 -3.42744559e-01 -4.65728700e-01
 -2.73402154e-01  2.66169906e-01  2.60419510e-02  8.32346022e-01
  5.98526448e-02  3.15632313e-01  6.80718645e-02  9.65812989e-03
 -3.29118609e-01 -3.73241335e-01 -1.20940141e-01  3.27560931e-01
  2.09913552e-01 -3.51684421e-01  4.54730749e-01  1.89969242e-01
  2.94562340e-01 -1.76102445e-01  4.23420876e-01  1.19422153e-01
  4.21798140e-01  6.04874313e-01 -6.93975762e-02  1.51436523e-01
  2.79133826e-01 -2.22255945e-01 -4.95441630e-02  8.09095129e-02
 -7.41590932e-02  2.68347025e-01  3.62064630e-01  8.20251226e-01
 -8.02070200e-02  2.48309672e-01  3.75395447e-01 -2.29966611e-01
 -3.59247327e-01 -2.58809209e-01  3.20577741e-01 -2.31492251e-01
  4.05907035e-02 -1.09558098e-01 -4.60464716e-01  1.00204512e-01
 -2.20764160e-01  4.91312087e-01  1.69051722e-01  3.67168523e-02
 -4.66260970e-01  6.62055314e-02 -2.35755712e-01  5.15967458e-02
 -4.15560782e-01 -8.80785882e-02  1.03159681e-01 -2.05915838e-01
 -2.58420825e-01 -3.85605752e-01 -2.19499737e-01 -1.39220089e-01
 -5.39796829e-01 -1.89013675e-01 -1.72022253e-01 -2.26768628e-02
  5.93388379e-01 -3.54199320e-01  4.46114615e-02 -2.69390702e-01
  5.04384577e-01  2.58611202e-01  7.76681721e-01 -3.06287616e-01
  3.34635496e-01 -9.12718177e-02 -8.97898972e-01 -2.96855122e-02
  5.58083534e-01  1.41448617e-01  1.88936088e-02  2.87710279e-01
 -3.34903687e-01  1.07425526e-02 -3.63011509e-01  2.65790850e-01
 -3.11777025e-01  9.64711234e-02 -5.88843048e-01 -3.86084855e-01
  4.11152802e-02 -3.54774147e-02 -3.26025724e-01  1.34718493e-01
 -1.58307791e-01 -3.37806940e-01 -1.82729349e-01 -1.49595693e-01
 -7.82882497e-02 -1.79260343e-01  1.62267581e-01  1.66400924e-01
  1.49129719e-01  2.50524431e-01  1.32636771e-01  7.36971140e-01
 -7.96355456e-02 -1.74703881e-01 -8.88615921e-02 -3.27222943e-01
  5.85862845e-02 -1.16924353e-01 -7.51303285e-02 -1.51982278e-01
  7.98162162e-01  3.33379567e-01 -7.33421417e-03 -4.52540040e-01
  5.41090310e-01 -2.74374336e-03  1.05565451e-02 -2.70143121e-01
 -5.46539187e-01 -5.00877976e-01  1.12693813e-02 -2.60310084e-01
  2.73976952e-01 -6.71830550e-02 -5.08339480e-02 -5.12643695e-01
 -2.15476453e-02 -3.81711274e-01 -1.29881442e-01  4.91948038e-01]";-11.33708;7.009004;1
